acc,ftp,organism_name,genetic_code
GCF_000466965.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/466/965/GCF_000466965.1_ASM46696v1,Limimaricola cinnabarinus LL-001,11
GCF_000466985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/466/985/GCF_000466985.1_ASM46698v1,Brevundimonas abyssalis TAR-001,11
GCF_000961095.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/961/095/GCF_000961095.1_ASM96109v1,Paenibacillus beijingensis,11
GCF_000526415.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/526/415/GCF_000526415.1_ASM52641v1,bacterium JKG1,11
GCF_000380225.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/380/225/GCF_000380225.1_ASM38022v1,filamentous cyanobacterium ESFC-1,11
GCF_000314995.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/314/995/GCF_000314995.1_ASM31499v1,Paraglaciecola arctica BSs20135,11
GCF_900100375.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/100/375/GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly,Flavobacterium noncentrifugens,11
GCF_000691805.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/805/GCF_000691805.2_ASM69180v2,Weissella oryzae SG25,11
GCF_900109085.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/109/085/GCF_900109085.1_IMG-taxon_2616644817_annotated_assembly,Alkalibacterium gilvum,11
GCF_000190435.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/190/435/GCF_000190435.1_ASM19043v1,Sphaerochaeta globosa str. Buddy,11
GCF_000236685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/685/GCF_000236685.1_ASM23668v1,Sphaerochaeta pleomorpha str. Grapes,11
GCF_000517545.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/517/545/GCF_000517545.1_ASM51754v1,Bacteroides reticulotermitis JCM 10512,11
GCF_000279145.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/279/145/GCF_000279145.1_ASM27914v1,Melioribacter roseus P3M-2,11
GCF_001306115.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/306/115/GCF_001306115.1_ASM130611v1,Ornatilinea apprima,11
GCF_000334155.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/334/155/GCF_000334155.1_L1,Bacillus ligniniphilus,11
GCF_001051995.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/051/995/GCF_001051995.2_ASM105199v2,Thauera humireducens,11
GCF_900115715.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/115/715/GCF_900115715.1_IMG-taxon_2663762798_annotated_assembly,Pseudomonas sagittaria,11
GCF_000708045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/045/GCF_000708045.1_Marinobacter_sp._AK21,Marinobacter nitratireducens,11
GCF_000348685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/348/685/GCF_000348685.1_Formosa_sp._AK20,Xanthomarina gelatinilytica,11
GCF_001418205.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/418/205/GCF_001418205.1_ASM141820v1,Marinomonas fungiae,11
GCF_000722635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/722/635/GCF_000722635.1_ASM72263v1,Endozoicomonas numazuensis,11
GCF_000246895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/246/895/GCF_000246895.1_ASM24689v2,Clostridium arbusti SL206,11
GCF_900103785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/103/785/GCF_900103785.1_IMG-taxon_2599185192_annotated_assembly,Geodermatophilus siccatus,11
GCF_900107105.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/107/105/GCF_900107105.1_IMG-taxon_2599185203_annotated_assembly,Geodermatophilus africanus,11
GCF_900188205.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/188/205/GCF_900188205.1_IMG-taxon_2622736631_annotated_assembly,Geodermatophilus saharensis,11
GCF_000785105.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/785/105/GCF_000785105.2_ASM78510v2,Lactobacillus curieae,11
GCF_900103755.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/103/755/GCF_900103755.1_IMG-taxon_2663762742_annotated_assembly,Chryseobacterium taihuense,11
GCF_001310275.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/310/275/GCF_001310275.1_ASM131027v1,Nocardia arizonensis,11
GCF_001941825.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/825/GCF_001941825.1_ASM194182v1,Massilia putida,11
GCF_002087335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/087/335/GCF_002087335.1_ASM208733v1,Pseudophaeobacter leonis,11
GCF_900109115.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/109/115/GCF_900109115.1_IMG-taxon_2675903138_annotated_assembly,Xiangella phaseoli,11
GCF_001708405.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/708/405/GCF_001708405.1_ASM170840v1,Kangiella sediminilitoris,11
GCF_900167605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/167/605/GCF_900167605.1_IMG-taxon_2671180028_annotated_assembly,Caloramator quimbayensis,11
GCF_000190475.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/190/475/GCF_000190475.1_ASM19047v1,Ornithinibacillus scapharcae TW25,11
GCF_000171235.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/171/235/GCF_000171235.2_ASM17123v2,Geminisphaera colitermitum TAV2,11
GCF_900114085.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/114/085/GCF_900114085.1_IMG-taxon_2622736509_annotated_assembly,Myroides guanonis,11
GCF_001405555.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/405/555/GCF_001405555.1_13414_6_33,Fusicatenibacter saccharivorans,11
GCF_900119185.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/119/185/GCF_900119185.1_IMG-taxon_2596583572_annotated_assembly,Sinomicrobium oceani,11
GCF_900129035.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/129/035/GCF_900129035.1_IMG-taxon_2695420935_annotated_assembly,Psychroflexus salarius,11
GCF_001767235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/767/235/GCF_001767235.1_ASM176723v1,Moorea producens PAL-8-15-08-1,11
GCF_900116235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/116/235/GCF_900116235.1_IMG-taxon_2675903148_annotated_assembly,Marininema halotolerans,11
GCF_001687335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/687/335/GCF_001687335.1_ASM168733v1,Dissulfuribacter thermophilus,11
GCF_900102795.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/102/795/GCF_900102795.1_IMG-taxon_2622736501_annotated_assembly,Epibacterium ulvae,11
GCF_000714935.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/935/GCF_000714935.1_GST4V1,Tumebacillus flagellatus,11
GCF_002006755.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/006/755/GCF_002006755.1_ASM200675v1,Wohlfahrtiimonas larvae,11
GCF_000300455.3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/300/455/GCF_000300455.3_ASM30045v4,Kosakonia sacchari SP1,11
GCF_900108395.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/108/395/GCF_900108395.1_IMG-taxon_2596583585_annotated_assembly,Flavobacterium marinum,11
GCF_900104245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/104/245/GCF_900104245.1_IMG-taxon_2596583643_annotated_assembly,Idiomarina indica,11
GCF_002127695.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/127/695/GCF_002127695.1_ASM212769v1,Alloscardovia macacae,11
GCF_000723465.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/723/465/GCF_000723465.1_Rb803,Ruminococcus bicirculans,11
GCF_002155685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/155/685/GCF_002155685.1_ASM215568v1,Porphyrobacter colymbi,11
GCF_000412185.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/412/185/GCF_000412185.1_jl2009,Euryhalocaulis caribicus,11
GCF_000210095.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/095/GCF_000210095.1_ASM21009v1,Ruminococcus champanellensis 18P13 = JCM 17042,11
GCF_001559795.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/559/795/GCF_001559795.1_ASM155979v1,Streptobacillus hongkongensis,11
GCF_000296695.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/296/695/GCF_000296695.1_ASM29669v1,Rheinheimera nanhaiensis E407-8,11
GCF_900112225.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/112/225/GCF_900112225.1_IMG-taxon_2667527446_annotated_assembly,Massilia yuzhufengensis,11
GCF_000350105.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/350/105/GCF_000350105.1_ASM35010v1,Richelia intracellularis HH01,11
GCF_000260835.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/260/835/GCF_000260835.1_ASM26083v1,Imtechella halotolerans K1,11
GCF_000282995.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/282/995/GCF_000282995.1_CRZ1,Melaminivora alkalimesophila,11
GCF_900104035.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/104/035/GCF_900104035.1_IMG-taxon_2651870106_annotated_assembly,Aureimonas jatrophae,11
GCF_900113065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/113/065/GCF_900113065.1_IMG-taxon_2654587881_annotated_assembly,Aureimonas phyllosphaerae,11
GCF_000759345.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/759/345/GCF_000759345.1_ASM75934v1,Halomonas xinjiangensis,11
GCF_000258765.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/765/GCF_000258765.1_CBA3202_1.0,Gillisia marina,11
GCF_000626635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/635/GCF_000626635.1_ASM62663v1,Draconibacterium orientale,11
GCF_900141875.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/141/875/GCF_900141875.1_IMG-taxon_2700988694_annotated_assembly,Tangfeifania diversioriginum,11
GCF_000388175.3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/388/175/GCF_000388175.3_ASM38817v3,Holospora undulata HU1,11
GCF_000445475.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/445/475/GCF_000445475.1_Version_1_of_the_Sulfurimonas_hongkongensis_AST-10_genome,Sulfurimonas hongkongensis,11
GCF_000281085.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/085/GCF_000281085.1_ASM28108v1,Catenovulum agarivorans YM01,11
GCF_000332255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/255/GCF_000332255.1_ASM33225v1,cyanobacterium PCC 7702,11
GCF_000317145.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/145/GCF_000317145.1_ASM31714v1,Chamaesiphon minutus PCC 6605,11
GCF_900110165.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/110/165/GCF_900110165.1_IMG-taxon_2675903160_annotated_assembly,Lihuaxuella thermophila,11
GCF_900109955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/109/955/GCF_900109955.1_IMG-taxon_2687453744_annotated_assembly,Aliiroseovarius sediminilitoris,11
GCF_000246925.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/246/925/GCF_000246925.1_ASM24692v2,Peptoniphilus rhinitidis 1-13,11
GCF_000242915.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/915/GCF_000242915.1_ASM24291v2,Sulfurimonas gotlandica GD1,11
GCF_001654455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/654/455/GCF_001654455.1_ASM165445v1,Niabella ginsenosidivorans,11
GCF_000092025.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/025/GCF_000092025.1_ASM9202v1,Agrobacterium fabrum str. C58,11
GCF_000756665.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/665/GCF_000756665.1_ASM75666v1,Alcanivorax nanhaiticus,11
GCF_000182745.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/745/GCF_000182745.2_ASM18274v1,Komagataeibacter medellinensis NBRC 3288,11
GCF_001708935.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/708/935/GCF_001708935.1_Meth_hal_C2_1.0,Methyloligella halotolerans,11
GCF_900113035.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/113/035/GCF_900113035.1_IMG-taxon_2634166330_annotated_assembly,Acidovorax wautersii,11
GCF_001431725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/431/725/GCF_001431725.1_ASM143172v1,Halomonas huangheensis,11
GCF_001644605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/644/605/GCF_001644605.1_ASM164460v1,Paenibacillus swuensis,11
GCF_001988955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/955/GCF_001988955.1_ASM198895v1,Spirosoma montaniterrae,11
GCF_000731955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/731/955/GCF_000731955.1_B6,Halomonas zincidurans B6,11
GCF_000283015.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/015/GCF_000283015.1_P735.v1.0,Arenitalea lutea,11
GCF_000327395.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/327/395/GCF_000327395.1_ASM32739v1,Mycoplasma feriruminatoris,4
GCF_001644565.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/644/565/GCF_001644565.1_ASM164456v1,Deinococcus puniceus,11
GCF_000800395.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/800/395/GCF_000800395.1_ASM80039v1,Deinococcus swuensis,11
GCF_000246945.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/246/945/GCF_000246945.1_ASM24694v2,Myroides injenensis M09-0166,11
GCF_000147715.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/715/GCF_000147715.2_ASM14771v3,Mesotoga prima MesG1.Ag.4.2,11
GCF_000715505.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/715/505/GCF_000715505.1_SOAPdenovo_v1.05,Thioclava dalianensis,11
GCF_001293685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/293/685/GCF_001293685.1_ASM129368v1,Desulfatitalea tepidiphila,11
GCF_001870225.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/870/225/GCF_001870225.1_ASM187022v1,Gloeomargarita lithophora Alchichica-D10,11
GCF_000974685.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/974/685/GCF_000974685.2_FaOYT1_2.0,Ferriphaselus amnicola,11
GCF_900143155.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/143/155/GCF_900143155.1_IMG-taxon_2663762749_annotated_assembly,Oceanicella actignis,11
GCF_900102745.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/102/745/GCF_900102745.1_IMG-taxon_2602042050_annotated_assembly,Geodermatophilus telluris,11
GCF_001550135.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/550/135/GCF_001550135.1_ASM155013v1,Pseudoalteromonas shioyasakiensis,11
GCF_000331575.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/331/575/GCF_000331575.1_ASM33157v1,Bacillus oryziterrae,11
GCF_000829395.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/829/395/GCF_000829395.1_ASM82939v1,Lactobacillus hokkaidonensis JCM 18461,11
GCF_001940455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/940/455/GCF_001940455.1_ASM194045v1,Actinokineospora bangkokensis,11
GCF_001636315.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/636/315/GCF_001636315.1_ASM163631v1,Bacillus mesonae,11
GCF_900129315.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/129/315/GCF_900129315.1_IMG-taxon_2695420936_annotated_assembly,Aliifodinibius roseus,11
GCF_900089765.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/089/765/GCF_900089765.1_VtoranzoniaeCECT7225_SPAdes_Prokka,Vibrio toranzoniae,11
GCF_900130035.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/130/035/GCF_900130035.1_IMG-taxon_2695421042_annotated_assembly,Wenyingzhuangia marina,11
GCF_001029445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/029/445/GCF_001029445.1_ASM102944v1,Photobacterium aquae,11
GCF_000600005.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/600/005/GCF_000600005.1_ASM60000v1,Snodgrassella alvi wkB2,11
GCF_000599985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/985/GCF_000599985.1_ASM59998v1,Gilliamella apicola,11
GCF_900103455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/103/455/GCF_900103455.1_IMG-taxon_2675903062_annotated_assembly,Streptomyces wuyuanensis,11
GCF_000300695.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/300/695/GCF_000300695.1_ASM30069v1,Italian clover phyllody phytoplasma str. MA1,11
GCF_000733475.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/733/475/GCF_000733475.1_ASM73347v1,Mangrovimonas yunxiaonensis,11
GCF_001701045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/701/045/GCF_001701045.1_ASM170104v1,Cloacibacillus porcorum,11
GCF_001020565.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/020/565/GCF_001020565.1_ASM102056v1,Maribacter thermophilus,11
GCF_900156065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/156/065/GCF_900156065.1_IMG-taxon_2681813563_annotated_assembly,Micromonospora avicenniae,11
GCF_000287335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/287/335/GCF_000287335.1_ASM28733v1,secondary endosymbiont of Ctenarytaina eucalypti,11
GCF_000740055.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/740/055/GCF_000740055.1_ASM74005v1,Lactobacillus oryzae JCM 18671,11
GCF_001278115.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/278/115/GCF_001278115.1_ASM127811v1,Flavobacterium akiainvivens,11
GCF_000296835.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/296/835/GCF_000296835.1_ASM29683v1,Lactobacillus hominis DSM 23910 = CRBIP 24.179,11
GCF_001436575.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/436/575/GCF_001436575.1_ASM143657v1,Lactobacillus gigeriorum DSM 23908 = CRBIP 24.85,11
GCF_000022265.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/265/GCF_000022265.1_ASM2226v1,Geobacter daltonii FRC-32,11
GCF_900129455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/129/455/GCF_900129455.1_IMG-taxon_2695420949_annotated_assembly,Jatrophihabitans endophyticus,11
GCF_000297255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/297/255/GCF_000297255.1_ASM29725v1,Nitrolancea hollandica Lb,11
GCF_000299915.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/915/GCF_000299915.1_ASM29991v1,Gallaecimonas xiamenensis 3-C-1,11
GCF_000299895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/895/GCF_000299895.1_ASM29989v1,Idiomarina xiamenensis 10-D-4,11
GCF_000508165.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/508/165/GCF_000508165.1_SOAPdenovo_for_version_v2.01_of_the_Marinomonas_sp._D104_genome,Marinomonas profundimaris,11
GCF_000819565.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/819/565/GCF_000819565.1_ASM81956v1,Celeribacter indicus,11
GCF_000504145.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/504/145/GCF_000504145.1_SOAPdenovo_for_version2.04_of_Bacillus_sp._FJAT-14515_genome,Bacillus cihuensis,11
GCF_002075285.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/075/285/GCF_002075285.2_ASM207528v2,Halomicronema hongdechloris C2206,11
GCF_002056795.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/056/795/GCF_002056795.1_ASM205679v1,Spirosoma aerolatum,11
GCF_000566685.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/566/685/GCF_000566685.1_Dyadobacter_tibetensis_Y620-1,Dyadobacter tibetensis Y620-1,11
GCF_900188295.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/188/295/GCF_900188295.1_IMG-taxon_2724679705_annotated_assembly,Paracoccus sediminis,11
GCF_000306965.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/965/GCF_000306965.1_ASM30696v1,Amphibacillus jilinensis Y1,11
GCF_000577895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/577/895/GCF_000577895.1_M2_40,Clostridium bornimense,11
GCF_001466665.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/466/665/GCF_001466665.1_ASM146666v1,Dehalogenimonas alkenigignens,11
GCF_900142295.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/142/295/GCF_900142295.1_IMG-taxon_2698536701_annotated_assembly,Oceanicola litoreus,11
GCF_000970795.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/795/GCF_000970795.1_ASM97079v1,Lactobacillus mellifer,11
GCF_000967195.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/967/195/GCF_000967195.1_ASM96719v1,Lactobacillus kullabergensis,11
GCF_001281175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/175/GCF_001281175.1_ASM128117v1,Lactobacillus apinorum,11
GCF_000967245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/967/245/GCF_000967245.1_ASM96724v1,Lactobacillus mellis,11
GCF_000488215.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/488/215/GCF_000488215.1_Acin_nect_CIP110549_V2,Acinetobacter nectaris CIP 110549,11
GCF_900096955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/096/955/GCF_900096955.1_IMG-taxon_2671180229_annotated_assembly,Acinetobacter boissieri,11
GCF_002019595.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/019/595/GCF_002019595.1_ASM201959v1,Bacillus abyssalis,11
GCF_001629705.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/629/705/GCF_001629705.1_ASM162970v2,Fictibacillus phosphorivorans,11
GCF_000812025.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/812/025/GCF_000812025.2_ASM81202v2,Quasibacillus thermotolerans,11
GCF_000746845.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/746/845/GCF_000746845.1_ASM74684v1,Altibacter lentus,11
GCF_000819445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/819/445/GCF_000819445.1_ASM81944v1,Corynebacterium humireducens NBRC 106098 = DSM 45392,11
GCF_900116665.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/116/665/GCF_900116665.1_IMG-taxon_2663762752_annotated_assembly,Pustulibacterium marinum,11
GCF_900112525.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/112/525/GCF_900112525.1_IMG-taxon_2599185298_annotated_assembly,Klenkia taihuensis,11
GCF_001017175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/017/175/GCF_001017175.1_ASM101717v1,Microvirga vignae,11
GCF_900096895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/096/895/GCF_900096895.1_IMG-taxon_2671180219_annotated_assembly,Acinetobacter kookii,11
GCF_001639105.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/639/105/GCF_001639105.2_ASM163910v2,Azospirillum humicireducens,11
GCF_900109035.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/109/035/GCF_900109035.1_IMG-taxon_2693429871_annotated_assembly,Cribrihabitans marinus,11
GCF_900197575.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/197/575/GCF_900197575.1_IMG-taxon_2690315601_annotated_assembly,Acinetobacter apis,11
GCF_000471045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/471/045/GCF_000471045.1_LLX17V1,actinobacterium LLX17,11
GCF_000757725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/757/725/GCF_000757725.1_ASM75772v1,Sphingobacterium deserti,11
GCF_000585235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/235/GCF_000585235.1_NitAk23,Nitrincola nitratireducens,11
GCF_001969385.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/969/385/GCF_001969385.1_ASM196938v1,Salipiger profundus,11
GCF_001685435.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/685/435/GCF_001685435.2_ASM168543v3,Salimicrobium jeotgali,11
GCF_000789235.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/789/235/GCF_000789235.1_ASM78923v1,Flaviramulus ichthyoenteri Th78,11
GCF_001941485.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/485/GCF_001941485.1_ASM194148v1,Corynebacterium frankenforstense DSM 45800,11
GCF_001274895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/274/895/GCF_001274895.1_ASM127489v1,Corynebacterium lactis RW2-5,11
